weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,main.sea_level,main.grnd_level,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset
"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000,1757920227,-25200,5330810,Brisbane,200,-122.3988,37.715,59.32,59.09,57.56,62.26,1012,88,1012,1008,9.22,310,20,2,2080532,US,1757944309,1757989066
